DateTime,Pair,ClosedPosROI,ClosedPosCnt,TradeCnt,InPosCapital,InPosROI0,InPosROI1,ROI
16-04-08 15:59:55,NX_IR,0.00,0,0,8141.40,0.62,-1.24,-0.33
16-04-08 15:59:55,LEN_UFPI,0.00,0,0,7371.31,-0.08,1.01,0.52
16-04-08 15:59:55,WTS_CVCO,1.25,1,2,0.00,0.00,0.00,1.25
16-04-08 15:59:55,IILG_FLY,0.00,0,0,6809.04,-1.30,0.96,-0.20
16-04-08 15:59:55,CEB_GPX,0.00,0,0,6884.46,0.64,0.04,0.35
16-04-08 15:59:55,CRH_MLM,0.00,0,0,7426.47,2.41,-2.61,-0.11
16-04-08 15:59:55,ACC_BIP,0.00,0,0,7355.21,-0.80,2.42,0.78
16-04-08 15:59:55,IHF_USPH,0.00,0,0,7241.40,0.27,-0.40,-0.06
16-04-08 15:59:55,BTI_PM,0.11,1,2,0.00,0.00,0.00,0.11
16-04-08 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-08 15:59:55,RS_WCC,0.00,0,0,7930.58,2.43,-0.98,0.65
16-04-11 15:59:55,PPS_TITN,0.00,0,0,8015.89,-2.00,-0.82,-1.38
16-04-11 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-11 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-11 15:59:55,NX_IR,0.00,0,0,8220.66,-1.00,-0.50,-0.74
16-04-11 15:59:55,LEN_UFPI,0.00,0,0,7326.70,-0.40,0.07,-0.14
16-04-11 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-11 15:59:55,IILG_FLY,0.00,0,0,6883.43,-1.73,0.26,-0.77
16-04-11 15:59:55,CEB_GPX,0.00,0,0,6869.64,-0.92,-2.63,-1.75
16-04-11 15:59:55,CRH_MLM,0.00,0,0,7611.31,0.53,1.18,0.85
16-04-11 16:00:00,ACC_BIP,1.10,1,4,7491.84,-0.28,0.07,0.99
16-04-11 15:59:55,IHF_USPH,0.00,0,0,7217.25,0.81,-2.18,-0.67
16-04-11 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-11 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-11 15:59:55,RS_WCC,0.00,0,0,8066.44,0.53,-0.50,-0.00
16-04-12 15:59:55,PPS_TITN,0.00,0,0,7974.78,0.92,-3.41,-1.38
16-04-12 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-12 16:00:00,EZA_EWH,0.00,0,2,7356.78,0.15,-0.40,-0.13
16-04-12 15:59:55,NX_IR,0.00,0,0,8201.52,0.68,-1.32,-0.36
16-04-12 15:59:55,LEN_UFPI,0.00,0,0,7308.89,0.49,0.64,0.57
16-04-12 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-12 15:59:55,IILG_FLY,0.00,0,0,6942.40,0.30,1.56,0.91
16-04-12 15:59:55,CEB_GPX,0.00,0,0,6816.06,-0.16,1.47,0.62
16-04-12 15:59:55,CRH_MLM,0.00,0,0,7584.75,0.56,0.18,0.37
16-04-12 16:00:00,ACC_BIP,0.00,0,0,7477.08,0.17,-1.07,-0.46
16-04-12 15:59:55,IHF_USPH,0.00,0,0,7106.70,-1.15,3.13,0.96
16-04-12 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-12 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-12 15:59:55,RS_WCC,0.00,0,0,8113.24,0.14,-0.15,-0.01
16-04-13 15:59:55,PPS_TITN,0.00,0,0,8150.85,-1.24,0.61,-0.25
16-04-13 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-13 16:00:00,EZA_EWH,0.00,0,0,7333.09,-2.31,2.08,-0.14
16-04-13 15:59:55,NX_IR,0.00,0,0,8286.51,2.01,-3.09,-0.64
16-04-13 15:59:55,LEN_UFPI,0.00,0,0,7299.57,2.18,-3.68,-1.04
16-04-13 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-13 15:59:55,IILG_FLY,0.00,0,0,6978.12,-3.12,2.23,-0.53
16-04-13 15:59:55,CEB_GPX,0.00,0,0,6874.39,-3.19,1.33,-1.02
16-04-13 15:59:55,CRH_MLM,1.52,1,2,0.00,0.00,0.00,1.52
16-04-13 15:59:55,ACC_BIP,0.00,0,0,7528.80,-2.18,0.07,-1.04
16-04-13 15:59:55,IHF_USPH,0.00,0,0,7257.60,-1.41,1.60,0.09
16-04-13 16:00:00,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-13 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-13 15:59:55,RS_WCC,0.00,0,0,8125.08,3.63,-3.39,-0.01
16-04-14 15:59:55,PPS_TITN,0.00,0,0,8082.49,-1.95,-6.21,-4.25
16-04-14 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-14 16:00:00,EZA_EWH,0.00,0,0,7490.18,0.69,0.15,0.42
16-04-14 15:59:55,NX_IR,0.00,0,0,8500.62,-0.33,-0.55,-0.45
16-04-14 15:59:55,LEN_UFPI,0.00,0,0,7520.58,-0.72,-0.31,-0.49
16-04-14 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-14 15:59:55,IILG_FLY,0.00,0,0,7157.19,-2.31,-1.43,-1.88
16-04-14 15:59:55,CEB_GPX,0.00,0,0,7032.85,1.08,-0.72,0.23
16-04-14 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-14 15:59:55,ACC_BIP,0.00,0,0,7445.48,0.02,0.24,0.13
16-04-14 15:59:55,IHF_USPH,0.00,0,0,7368.90,-0.28,0.53,0.13
16-04-14 16:00:00,BTI_PM,0.00,0,2,7291.01,-0.09,-0.59,-0.34
16-04-14 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-14 15:59:55,RS_WCC,-1.72,1,2,0.00,0.00,0.00,-1.72
16-04-15 15:59:55,PPS_TITN,0.00,0,0,8280.85,2.56,0.99,1.68
16-04-15 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-15 16:00:00,EZA_EWH,0.00,0,0,7468.33,0.33,-0.64,-0.15
16-04-15 15:59:55,NX_IR,0.00,0,0,8513.97,1.59,-0.13,0.69
16-04-15 15:59:55,LEN_UFPI,0.00,0,0,7519.95,-0.83,-0.13,-0.44
16-04-15 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-15 15:59:55,IILG_FLY,0.00,0,0,7187.53,3.38,0.34,1.94
16-04-15 15:59:55,CEB_GPX,0.00,0,0,6969.96,-0.41,0.68,0.11
16-04-15 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-15 16:00:00,ACC_BIP,0.00,0,0,7435.24,-0.09,-0.14,-0.12
16-04-15 15:59:55,IHF_USPH,-0.06,1,2,0.00,0.00,0.00,-0.06
16-04-15 16:00:00,BTI_PM,0.00,0,0,7276.33,-1.18,0.36,-0.42
16-04-15 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-15 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-04-18 15:59:55,PPS_TITN,0.00,0,0,8324.27,0.73,-2.91,-1.27
16-04-18 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-18 16:00:00,EZA_EWH,0.00,0,0,7434.52,-1.05,0.50,-0.28
16-04-18 15:59:55,NX_IR,0.00,0,0,8587.17,-0.54,-0.16,-0.34
16-04-18 15:59:55,LEN_UFPI,0.00,0,0,7496.96,-0.33,2.34,1.16
16-04-18 15:59:55,WTS_CVCO,0.00,0,0,0.00,0.00,0.00,0.00
16-04-18 15:59:55,IILG_FLY,0.00,0,0,7065.17,1.24,0.85,1.05
16-04-18 15:59:55,CEB_GPX,0.00,0,0,7006.25,-0.98,-0.40,-0.70
16-04-18 15:59:55,CRH_MLM,0.00,0,2,7385.09,0.10,0.11,0.11
16-04-18 15:59:55,ACC_BIP,0.00,0,0,7432.96,0.02,0.12,0.07
16-04-18 15:59:55,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-18 16:00:00,BTI_PM,0.00,0,0,7334.19,-1.58,0.59,-0.51
16-04-18 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-18 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-04-19 15:59:55,PPS_TITN,0.00,0,0,8479.16,0.90,-0.40,0.17
16-04-19 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-19 16:00:00,EZA_EWH,0.00,0,0,7492.94,-2.21,0.74,-0.75
16-04-19 15:59:55,NX_IR,0.00,0,0,8576.20,0.54,0.06,0.29
16-04-19 15:59:55,LEN_UFPI,0.00,0,0,7393.51,-0.94,-1.41,-1.20
16-04-19 15:59:50,WTS_CVCO,0.00,0,2,7085.12,-0.11,-0.78,-0.43
16-04-19 15:59:55,IILG_FLY,0.00,0,0,7048.55,-2.95,0.59,-1.23
16-04-19 15:59:55,CEB_GPX,0.00,0,0,7031.14,-1.70,0.72,-0.55
16-04-19 15:59:55,CRH_MLM,0.00,0,0,7388.80,0.69,0.40,0.55
16-04-19 15:59:55,ACC_BIP,0.00,0,0,7433.76,0.77,-0.65,0.04
16-04-19 15:59:45,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-19 15:59:55,BTI_PM,0.00,0,0,7413.21,-0.80,-1.32,-1.06
16-04-19 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-19 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-04-20 15:59:55,PPS_TITN,0.00,0,0,8536.47,-1.52,-2.25,-1.93
16-04-20 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-20 16:00:00,EZA_EWH,0.00,0,0,7606.10,-1.05,-0.39,-0.73
16-04-20 15:59:55,NX_IR,0.00,0,0,8599.33,4.27,0.39,2.25
16-04-20 15:59:55,LEN_UFPI,0.00,0,0,7417.83,1.01,-1.30,-0.28
16-04-20 15:59:55,WTS_CVCO,0.00,0,0,7066.59,-1.15,1.26,0.02
16-04-20 15:59:55,IILG_FLY,0.00,0,0,7178.09,2.65,-1.35,0.73
16-04-20 15:59:55,CEB_GPX,0.00,0,0,7122.91,-0.50,1.74,0.56
16-04-20 15:59:55,CRH_MLM,0.00,0,0,7401.95,-1.26,-1.30,-1.28
16-04-20 15:59:55,ACC_BIP,0.00,0,0,7488.56,-2.35,-0.34,-1.32
16-04-20 15:59:50,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-20 16:00:00,BTI_PM,0.00,0,0,7398.24,0.73,-1.18,-0.19
16-04-20 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-20 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-04-21 15:59:55,PPS_TITN,0.00,0,0,8589.76,-1.28,2.68,0.95
16-04-21 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-21 16:00:00,EZA_EWH,0.00,0,0,7632.55,1.57,-0.35,0.64
16-04-21 15:59:55,NX_IR,0.00,0,0,8759.53,-2.49,0.14,-1.15
16-04-21 15:59:55,LEN_UFPI,0.00,0,0,7507.79,0.75,5.10,3.19
16-04-21 15:59:55,WTS_CVCO,0.00,0,0,7148.11,1.62,-0.24,0.72
16-04-21 15:59:55,IILG_FLY,0.00,0,0,7024.66,0.07,-1.19,-0.54
16-04-21 15:59:55,CEB_GPX,0.00,0,0,7197.96,0.99,2.02,1.48
16-04-21 15:59:55,CRH_MLM,0.00,0,0,7401.43,-1.04,0.60,-0.21
16-04-21 15:59:55,ACC_BIP,0.00,0,0,7415.84,-1.44,0.21,-0.58
16-04-21 15:59:55,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-21 16:00:00,BTI_PM,0.00,0,0,7328.01,2.60,-1.74,0.51
16-04-21 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-21 15:59:55,RS_WCC,0.00,0,2,7280.84,0.01,0.47,0.24
16-04-22 15:59:55,PPS_TITN,0.00,0,0,8415.93,1.83,-4.28,-1.60
16-04-22 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-22 16:00:00,EZA_EWH,0.00,0,0,7558.72,1.92,0.05,1.00
16-04-22 15:59:55,NX_IR,0.00,0,0,8646.19,-0.58,-1.48,-1.04
16-04-22 15:59:55,LEN_UFPI,0.00,0,0,7312.42,-1.72,-5.60,-3.84
16-04-22 15:59:55,WTS_CVCO,0.00,0,0,7079.26,-0.05,0.52,0.23
16-04-22 15:59:55,IILG_FLY,0.00,0,0,6981.16,0.74,0.78,0.76
16-04-22 15:59:55,CEB_GPX,-2.99,1,2,0.00,0.00,0.00,-2.99
16-04-22 15:59:55,CRH_MLM,0.00,0,0,7338.74,-0.18,-1.10,-0.64
16-04-22 15:59:55,ACC_BIP,0.00,0,0,7355.56,0.57,-0.65,-0.07
16-04-22 15:59:55,IHF_USPH,0.00,0,2,7090.04,-0.53,0.31,-0.11
16-04-22 16:00:00,BTI_PM,0.00,0,0,7166.32,-0.39,0.53,0.05
16-04-22 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-22 15:59:55,RS_WCC,0.00,0,0,7260.86,-0.65,-0.97,-0.81
16-04-25 15:59:55,PPS_TITN,0.00,0,0,8680.35,1.04,3.49,2.42
16-04-25 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-25 16:00:00,EZA_EWH,0.42,1,2,0.00,0.00,0.00,0.42
16-04-25 15:59:55,NX_IR,0.00,0,0,8683.13,-0.53,0.61,0.06
16-04-25 15:59:55,LEN_UFPI,0.00,0,0,7479.28,-0.27,5.08,2.74
16-04-25 15:59:55,WTS_CVCO,0.00,0,0,7098.73,1.17,-0.69,0.25
16-04-25 15:59:55,IILG_FLY,0.00,0,0,6977.66,-2.37,0.94,-0.77
16-04-25 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
16-04-25 15:59:55,CRH_MLM,0.00,0,0,7372.70,0.70,0.63,0.67
16-04-25 15:59:55,ACC_BIP,0.00,0,0,7395.68,2.09,-0.38,0.80
16-04-25 15:59:55,IHF_USPH,0.00,0,0,7119.59,0.59,-0.95,-0.17
16-04-25 16:00:00,BTI_PM,0.00,0,0,7200.13,-1.16,0.63,-0.29
16-04-25 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-25 15:59:55,RS_WCC,0.00,0,0,7272.06,-0.22,2.21,1.01
16-04-26 15:59:55,PPS_TITN,0.00,0,0,8552.36,0.58,-3.69,-1.79
16-04-26 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-26 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-26 15:59:55,NX_IR,0.00,0,0,8634.36,0.81,-2.11,-0.71
16-04-26 15:59:55,LEN_UFPI,0.00,0,0,7256.67,0.61,-1.36,-0.47
16-04-26 15:59:55,WTS_CVCO,0.00,0,0,7034.87,-1.81,1.86,-0.00
16-04-26 15:59:55,IILG_FLY,-2.39,1,2,0.00,0.00,0.00,-2.39
16-04-26 15:59:55,CEB_GPX,0.00,0,2,7470.00,-0.22,-3.07,-1.67
16-04-26 15:59:55,CRH_MLM,0.00,0,0,7377.32,1.64,-0.40,0.61
16-04-26 15:59:55,ACC_BIP,0.00,0,0,7477.56,1.00,-0.45,0.25
16-04-26 15:59:55,IHF_USPH,0.00,0,0,7060.87,-1.28,1.22,-0.04
16-04-26 16:00:00,BTI_PM,0.00,0,0,7263.63,0.00,-0.33,-0.16
16-04-26 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-26 15:59:55,RS_WCC,0.00,0,0,7184.56,1.16,-2.86,-0.86
16-04-27 15:59:55,PPS_TITN,0.00,0,0,8757.43,-1.48,0.46,-0.38
16-04-27 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-27 16:00:00,EZA_EWH,0.00,0,0,0.00,0.00,0.00,0.00
16-04-27 15:59:55,NX_IR,0.00,0,0,8765.24,-0.16,-1.06,-0.63
16-04-27 15:59:55,LEN_UFPI,0.00,0,0,7329.89,0.51,0.40,0.45
16-04-27 15:59:55,WTS_CVCO,0.00,0,0,7166.56,-0.11,-0.23,-0.17
16-04-27 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
16-04-27 15:59:55,CEB_GPX,0.00,0,0,7579.72,1.71,0.38,1.02
16-04-27 15:59:55,CRH_MLM,0.39,1,2,0.00,0.00,0.00,0.39
16-04-27 15:59:55,ACC_BIP,0.00,0,0,7528.16,-0.37,-0.59,-0.49
16-04-27 15:59:55,IHF_USPH,0.00,0,0,7150.38,0.06,1.36,0.71
16-04-27 15:59:55,BTI_PM,0.00,0,0,7254.12,0.06,0.03,0.04
16-04-27 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-27 15:59:55,RS_WCC,0.00,0,0,7330.24,2.03,-0.81,0.59
16-04-28 15:59:55,PPS_TITN,0.00,0,0,8682.48,-0.38,1.55,0.71
16-04-28 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-28 16:00:00,EZA_EWH,0.00,0,2,7205.91,0.59,-0.53,0.03
16-04-28 15:59:55,NX_IR,0.00,0,0,8803.22,0.27,1.09,0.70
16-04-28 15:59:55,LEN_UFPI,0.00,0,0,7327.92,-4.00,1.12,-1.18
16-04-28 15:59:55,WTS_CVCO,0.00,0,0,7164.83,1.91,-3.56,-0.77
16-04-28 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
16-04-28 15:59:55,CEB_GPX,1.28,1,4,6874.81,0.47,-1.79,0.68
16-04-28 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-28 15:59:55,ACC_BIP,0.00,0,0,7541.36,-0.57,0.21,-0.17
16-04-28 16:00:00,IHF_USPH,0.00,0,0,7198.55,0.81,-0.67,0.07
16-04-28 15:59:55,BTI_PM,0.00,0,0,7251.17,-0.48,0.10,-0.20
16-04-28 15:59:55,XRAY_MR,0.00,0,0,0.00,0.00,0.00,0.00
16-04-28 15:59:55,RS_WCC,0.00,0,0,7431.90,-1.00,2.72,0.87
16-04-29 15:59:55,PPS_TITN,0.00,0,0,8594.58,-0.95,-2.52,-1.83
16-04-29 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-04-29 16:00:00,EZA_EWH,0.00,0,0,7164.84,-0.58,-1.69,-1.13
16-04-29 15:59:55,NX_IR,0.00,0,0,8758.81,0.37,-0.32,0.01
16-04-29 15:59:55,LEN_UFPI,-9.57,1,2,0.00,0.00,0.00,-9.57
16-04-29 15:59:55,WTS_CVCO,0.00,0,0,6968.35,-0.09,0.61,0.25
16-04-29 15:59:55,IILG_FLY,0.00,0,0,0.00,0.00,0.00,0.00
16-04-29 15:59:55,CEB_GPX,0.00,0,0,6798.61,2.64,-1.81,0.55
16-04-29 15:59:55,CRH_MLM,0.00,0,0,0.00,0.00,0.00,0.00
16-04-29 15:59:55,ACC_BIP,0.00,0,0,7520.56,-0.67,1.06,0.23
16-04-29 16:00:00,IHF_USPH,0.78,1,2,0.00,0.00,0.00,0.78
16-04-29 15:59:55,BTI_PM,0.00,0,0,7270.79,-0.49,0.81,0.14
16-04-29 15:59:55,RS_WCC,0.00,0,0,7290.44,1.01,-3.67,-1.32
16-05-02 15:59:55,PPS_TITN,0.00,0,0,8681.40,1.34,2.08,1.76
16-05-02 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-02 16:00:00,EZA_EWH,0.00,0,0,7121.56,0.77,0.10,0.44
16-05-02 15:59:55,NX_IR,0.00,0,0,8789.12,0.64,-0.92,-0.17
16-05-02 15:59:55,LEN_UFPI,0.00,0,0,0.00,0.00,0.00,0.00
16-05-02 15:59:55,WTS_CVCO,0.00,0,0,6995.59,-1.58,1.30,-0.17
16-05-02 15:59:55,IILG_FLY,0.00,0,2,7308.08,-5.31,0.98,-2.19
16-05-02 15:59:55,CEB_GPX,0.00,0,0,6643.89,-1.18,3.17,0.87
16-05-02 15:59:55,CRH_MLM,0.00,0,2,7316.79,-0.24,-0.09,-0.17
16-05-02 15:59:55,ACC_BIP,0.00,0,0,7460.56,1.81,0.47,1.12
16-05-02 15:59:50,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-05-02 16:00:00,BTI_PM,0.00,0,0,7318.97,-0.40,0.46,0.01
16-05-02 15:59:55,RS_WCC,0.00,0,0,7461.06,0.85,-1.24,-0.20
16-05-03 15:59:55,PPS_TITN,0.00,0,0,8636.94,1.60,3.06,2.42
16-05-03 13:32:05,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-03 16:00:00,EZA_EWH,0.98,1,2,0.00,0.00,0.00,0.98
16-05-03 13:32:00,NX_IR,0.00,0,0,8860.11,-0.69,0.64,0.00
16-05-03 15:59:55,LEN_UFPI,0.00,0,0,0.00,0.00,0.00,0.00
16-05-03 15:59:55,WTS_CVCO,0.00,0,0,7098.68,0.26,-2.72,-1.19
16-05-03 15:59:55,IILG_FLY,0.00,0,0,7538.40,-0.00,4.68,2.28
16-05-03 13:32:15,CEB_GPX,0.00,0,0,6791.93,1.20,-0.33,0.47
16-05-03 15:59:55,CRH_MLM,0.00,0,0,7309.37,-2.23,-0.61,-1.43
16-05-03 15:59:55,ACC_BIP,-1.38,1,2,0.00,0.00,0.00,-1.38
16-05-03 15:59:00,IHF_USPH,0.00,0,0,0.00,0.00,0.00,0.00
16-05-03 15:59:55,BTI_PM,0.00,0,0,7349.38,0.98,-0.04,0.49
16-05-03 15:59:55,RS_WCC,0.00,0,0,7539.06,-2.02,3.22,0.63
16-05-04 15:59:55,PPS_TITN,0.00,0,0,8607.16,1.13,0.80,0.95
16-05-04 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-04 16:00:00,EZA_EWH,0.00,0,2,7501.52,-1.05,0.21,-0.41
16-05-04 15:59:55,NX_IR,0.00,0,0,8807.94,-0.53,1.73,0.65
16-05-04 15:59:55,LEN_UFPI,0.00,0,2,7418.68,0.82,-0.97,-0.08
16-05-04 15:59:55,WTS_CVCO,0.00,0,0,6988.49,1.29,0.56,0.94
16-05-04 15:59:55,IILG_FLY,0.00,0,0,7710.00,-0.27,-1.79,-1.03
16-05-04 15:59:55,CEB_GPX,0.00,0,0,6729.14,0.50,-1.58,-0.49
16-05-04 15:59:55,CRH_MLM,0.00,0,0,7251.41,-0.60,2.12,0.77
16-05-04 15:59:55,ACC_BIP,0.00,0,2,7327.43,1.05,0.56,0.81
16-05-04 15:59:55,IHF_USPH,0.21,1,6,7261.47,-0.05,-0.50,-0.07
16-05-04 15:59:55,BTI_PM,0.00,0,0,7304.54,0.68,0.29,0.50
16-05-04 15:59:55,RS_WCC,1.42,1,2,0.00,0.00,0.00,1.42
16-05-05 15:59:55,PPS_TITN,0.00,0,0,8612.61,1.46,4.03,2.87
16-05-05 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-05 16:00:00,EZA_EWH,0.00,0,0,7455.68,0.48,-0.88,-0.21
16-05-05 15:59:55,NX_IR,0.00,0,0,8705.14,-0.96,0.02,-0.45
16-05-05 15:59:55,LEN_UFPI,0.00,0,0,7487.94,-0.99,-0.83,-0.91
16-05-05 15:59:55,WTS_CVCO,0.00,0,0,6959.68,2.47,0.12,1.33
16-05-05 15:59:50,IILG_FLY,0.00,0,0,7649.28,1.97,0.33,1.16
16-05-05 15:59:55,CEB_GPX,0.00,0,0,6664.37,0.78,-0.63,0.11
16-05-05 15:59:55,CRH_MLM,0.00,0,0,7150.22,0.11,-3.24,-1.56
16-05-05 15:59:55,ACC_BIP,0.00,0,0,7308.24,-0.74,1.88,0.56
16-05-05 15:59:55,IHF_USPH,0.00,0,0,7275.79,-0.22,-3.27,-1.75
16-05-05 15:59:55,BTI_PM,0.00,0,0,7290.03,-0.97,0.39,-0.30
16-05-05 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-05-06 15:59:55,PPS_TITN,-10.69,1,2,0.00,0.00,0.00,-10.69
16-05-06 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-06 16:00:00,EZA_EWH,0.00,0,0,7504.72,0.66,0.77,0.71
16-05-06 15:59:55,NX_IR,0.00,0,0,8665.00,1.03,-1.02,-0.04
16-05-06 15:59:55,LEN_UFPI,0.00,0,0,7486.78,-0.36,-1.72,-1.05
16-05-06 15:59:55,WTS_CVCO,0.00,0,0,6878.71,-3.17,1.13,-1.05
16-05-06 15:59:55,IILG_FLY,0.00,0,0,7582.08,-0.28,0.99,0.35
16-05-06 15:59:55,CEB_GPX,1.54,1,2,0.00,0.00,0.00,1.54
16-05-06 16:00:00,CRH_MLM,0.00,0,0,7271.64,1.84,-1.66,0.07
16-05-06 15:59:55,ACC_BIP,1.86,1,2,0.00,0.00,0.00,1.86
16-05-06 15:59:55,IHF_USPH,0.00,0,0,7393.51,-0.19,-8.89,-4.65
16-05-06 15:59:55,BTI_PM,-1.51,1,2,0.00,0.00,0.00,-1.51
16-05-06 15:59:55,RS_WCC,0.00,0,0,0.00,0.00,0.00,0.00
16-05-09 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
16-05-09 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-09 16:00:00,EZA_EWH,0.00,0,0,7502.91,-3.43,0.52,-1.43
16-05-09 15:59:55,NX_IR,0.00,0,0,8754.97,-0.96,0.41,-0.24
16-05-09 15:59:55,LEN_UFPI,0.00,0,0,7538.20,0.11,0.89,0.51
16-05-09 15:59:50,WTS_CVCO,0.00,0,0,7026.56,1.76,0.07,0.94
16-05-09 16:00:00,IILG_FLY,0.50,1,2,0.00,0.00,0.00,0.50
16-05-09 15:59:55,CEB_GPX,0.00,0,0,0.00,0.00,0.00,0.00
16-05-09 15:59:55,CRH_MLM,0.00,0,0,7398.79,0.55,-2.50,-0.99
16-05-09 15:59:55,ACC_BIP,0.00,0,2,7340.24,-0.99,-0.05,-0.52
16-05-09 15:59:55,IHF_USPH,0.00,0,0,7728.61,0.68,-3.33,-1.46
16-05-09 15:59:55,BTI_PM,0.00,0,0,0.00,0.00,0.00,0.00
16-05-09 15:59:55,RS_WCC,0.00,0,2,7361.29,-0.98,2.19,0.62
16-05-10 15:59:55,PPS_TITN,0.00,0,0,0.00,0.00,0.00,0.00
16-05-10 15:59:55,PMCS_SPIL,0.00,0,0,0.00,0.00,0.00,0.00
16-05-10 16:00:00,EZA_EWH,0.00,0,0,7359.84,2.41,-1.62,0.34
16-05-10 15:59:55,NX_IR,0.00,0,0,8695.23,-0.05,-1.70,-0.92
16-05-10 15:59:55,LEN_UFPI,0.00,0,0,7507.06,1.32,-1.22,0.03
16-05-10 15:59:50,WTS_CVCO,0.00,0,0,6976.46,-1.59,0.61,-0.51
